"gene","GO_ID","D","T1","T2","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0007275",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0007399",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0007406",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0179326409787444,0.999137465507424,2,6,"negative regulation of neuroblast proliferation","BP","cell cycle and proliferation","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0008134",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0008150",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0008152",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0008285",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0247685261909991,0.993190522100863,6,62,"negative regulation of cell population proliferation","BP","cell cycle and proliferation","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009058",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009059",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009719",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0496888392238424,0.979625720762543,9,126,"response to endogenous stimulus","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009725",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0344637536872601,0.988602165244847,7,83,"response to hormone","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009755",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009889",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009891",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009893",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0009987",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010033",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010467",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010468",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010556",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010557",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010604",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010628",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0010721",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0014070",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0016070",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0016591",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0016592",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0191500300826515,0.999045975212763,2,6,"mediator complex","CC","nucleus","C"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0018130",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0019219",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0019222",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0019438",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0022008",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0023052",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030154",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030374",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0320676163220152,0.997775918122563,2,7,"nuclear receptor coactivator activity","MF","transcription regulatory activity","F"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030518",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0427844796407286,0.996395752178464,2,8,"intracellular steroid hormone receptor signaling pathway","BP","signal transduction","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030521",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0267192089564626,0.998407085511121,2,6,"androgen receptor signaling pathway","BP","signal transduction","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030522",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0030880",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031323",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031325",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031326",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031328",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031974",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0031981",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0032501",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0032502",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0032774",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0032870",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0391041397521695,0.9895213463614,5,52,"cellular response to hormone stimulus","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0032991",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0033993",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",0.0226218378523309,0.99392381413511,6,59,"response to lipid","BP","other biological processes","P"
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0034641",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0034645",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g23772.t1","GO:0034654",NA,"1.00158285152112",NA,"45351.EDO46113",NA,"201","KOG4552@1|root; KOG4552@2759|Eukaryota; 38G5E@33154|Opisthokonta; 3BGVP@33208|Metazoa","33208|Metazoa","K",NA,"MED4",NA,"ko:K14618; ko:K15146","ko04919; ko04977; map04919; map04977",NA,NA,NA,"ko00000; ko00001; ko03021",NA,NA,NA,"Med4",NA,NA,NA,NA,NA,NA,NA,NA
