"gene","GO_ID","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0097708","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098588","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098655","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098660","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098662","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098771","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098805","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0098852","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0099094","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16133.t1a","GO:0099604","45351.EDO47517",NA,"510","KOG2301@1|root; KOG2301@2759|Eukaryota; 38C6H@33154|Opisthokonta; 3B9ZU@33208|Metazoa","33208|Metazoa","PT",NA,"TPCN1",NA,"ko:K16896",NA,NA,NA,NA,"ko00000; ko04040","1.A.1.11.22; 1.A.1.11.25",NA,NA,"Ion_trans",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16866.t1c",NA,"6087.XP_002159609.1",NA,"273","COG0693@1|root; 2RZ3Y@2759|Eukaryota; 39ZF9@33154|Opisthokonta; 3BR23@33208|Metazoa","33208|Metazoa","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0000184","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0000956","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0001838","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0001841","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0001843","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0002009","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0002181","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0002376","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0002520","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003674","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003676","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003723","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003727","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003729","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003730","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0003735","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0004857","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005198","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005488","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005515","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005575","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005622","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005623","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005634","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005654","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005730","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005737","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005829","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0005840","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006139","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006364","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006396","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006401","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006402","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006412","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006413","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006518","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006605","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g16915.t1","GO:0006612","8364.ENSXETP00000002601",NA,"274","KOG3320@1|root; KOG3320@2759|Eukaryota; 39ERP@33154|Opisthokonta; 3B9CB@33208|Metazoa; 3CWTF@33213|Bilateria; 484W9@7711|Chordata; 48YQV@7742|Vertebrata","33208|Metazoa","J","cytoplasmic translation","RPS7",NA,"ko:K02993","ko03010; map03010","M00177",NA,NA,"br01610; ko00000; ko00001; ko00002; ko03011",NA,NA,NA,"Ribosomal_S7e",NA,NA,NA,NA,NA,NA,NA,NA
